tas,Year,Month,Country
18.7393,1983,8,CHN
14.785,1983,9,CHN
7.73091,1983,10,CHN
0.40896,1983,11,CHN
-6.2577,1983,12,CHN
-9.6898,1984,1,CHN
-7.2392,1984,2,CHN
0.15381,1984,3,CHN
7.45068,1984,4,CHN
13.2844,1984,5,CHN
17.3762,1984,6,CHN
18.9818,1984,7,CHN
18.4456,1984,8,CHN
13.4497,1984,9,CHN
7.1228,1984,10,CHN
0.09769,1984,11,CHN
-7.882,1984,12,CHN
-8.9087,1985,1,CHN
-5.6334,1985,2,CHN
-0.8486,1985,3,CHN
8.28341,1985,4,CHN
13.306,1985,5,CHN
16.9604,1985,6,CHN
19.1783,1985,7,CHN
19.0418,1985,8,CHN
13.2829,1985,9,CHN
7.74829,1985,10,CHN
-0.862,1985,11,CHN
-7.0515,1985,12,CHN
-7.8414,1986,1,CHN
-5.7616,1986,2,CHN
0.61308,1986,3,CHN
7.15511,1986,4,CHN
13.572,1986,5,CHN
17.4772,1986,6,CHN
19.4241,1986,7,CHN
18.3093,1986,8,CHN
13.8052,1986,9,CHN
6.51249,1986,10,CHN
-1.0411,1986,11,CHN
-5.9057,1986,12,CHN
-7.4399,1987,1,CHN
-3.6808,1987,2,CHN
0.36184,1987,3,CHN
7.7399,1987,4,CHN
12.694,1987,5,CHN
16.6583,1987,6,CHN
19.339,1987,7,CHN
18.525,1987,8,CHN
14.1589,1987,9,CHN
7.41639,1987,10,CHN
-0.6795,1987,11,CHN
-5.6157,1987,12,CHN
-7.0125,1988,1,CHN
-6.1789,1988,2,CHN
-0.8142,1988,3,CHN
7.82668,1988,4,CHN
12.9131,1988,5,CHN
17.76,1988,6,CHN
19.9203,1988,7,CHN
18.5984,1988,8,CHN
14.3874,1988,9,CHN
7.86482,1988,10,CHN
0.44274,1988,11,CHN
-4.7868,1988,12,CHN
-7.9008,1989,1,CHN
-5.1118,1989,2,CHN
1.03031,1989,3,CHN
7.77204,1989,4,CHN
13.33,1989,5,CHN
16.8573,1989,6,CHN
19.1511,1989,7,CHN
18.3786,1989,8,CHN
14.1094,1989,9,CHN
8.15825,1989,10,CHN
-0.5076,1989,11,CHN
-4.9346,1989,12,CHN
-7.91,1990,1,CHN
-4.7373,1990,2,CHN
1.97607,1990,3,CHN
7.05575,1990,4,CHN
13.1484,1990,5,CHN
17.5581,1990,6,CHN
19.489,1990,7,CHN
18.7447,1990,8,CHN
14.4426,1990,9,CHN
8.24124,1990,10,CHN
1.3451,1990,11,CHN
-5.1556,1990,12,CHN
-8.0178,1991,1,CHN
-4.6816,1991,2,CHN
0.48876,1991,3,CHN
7.45466,1991,4,CHN
12.9942,1991,5,CHN
17.4712,1991,6,CHN
19.7263,1991,7,CHN
18.6689,1991,8,CHN
14.1452,1991,9,CHN
7.39834,1991,10,CHN
-0.471,1991,11,CHN
-6.3018,1991,12,CHN
-7.4963,1992,1,CHN
-5.2065,1992,2,CHN
0.5466,1992,3,CHN
8.65812,1992,4,CHN
12.9631,1992,5,CHN
16.5804,1992,6,CHN
18.9732,1992,7,CHN
18.1065,1992,8,CHN
13.515,1992,9,CHN
6.53552,1992,10,CHN
-1.0847,1992,11,CHN
-5.6755,1992,12,CHN
-8.8825,1993,1,CHN
-3.1101,1993,2,CHN
1.57175,1993,3,CHN
7.65387,1993,4,CHN
12.4541,1993,5,CHN
16.9317,1993,6,CHN
18.8958,1993,7,CHN
17.6266,1993,8,CHN
13.954,1993,9,CHN
6.98693,1993,10,CHN
-0.8365,1993,11,CHN
-6.4497,1993,12,CHN
-7.4931,1994,1,CHN
-4.8913,1994,2,CHN
-0.0707,1994,3,CHN
8.59729,1994,4,CHN
13.9051,1994,5,CHN
17.7695,1994,6,CHN
20.1674,1994,7,CHN
19.2081,1994,8,CHN
13.9647,1994,9,CHN
6.85597,1994,10,CHN
1.59605,1994,11,CHN
-5.4667,1994,12,CHN
-8.235,1995,1,CHN
-4.4737,1995,2,CHN
1.00944,1995,3,CHN
7.18657,1995,4,CHN
13.4273,1995,5,CHN
17.9003,1995,6,CHN
19.3969,1995,7,CHN
18.4723,1995,8,CHN
14.3186,1995,9,CHN
8.12577,1995,10,CHN
0.49207,1995,11,CHN
-6.02,1995,12,CHN
-8.4856,1996,1,CHN
-5.4202,1996,2,CHN
0.48012,1996,3,CHN
7.00633,1996,4,CHN
13.3859,1996,5,CHN
17.132,1996,6,CHN
19.3268,1996,7,CHN
18.2861,1996,8,CHN
14.0939,1996,9,CHN
7.40095,1996,10,CHN
-0.6447,1996,11,CHN
-5.6713,1996,12,CHN
-7.6502,1997,1,CHN
-5.0384,1997,2,CHN
2.44518,1997,3,CHN
8.51255,1997,4,CHN
13.9152,1997,5,CHN
17.4933,1997,6,CHN
19.972,1997,7,CHN
19.0626,1997,8,CHN
13.2663,1997,9,CHN
7.28591,1997,10,CHN
-0.5056,1997,11,CHN
-6.2413,1997,12,CHN
-8.7959,1998,1,CHN
-2.8008,1998,2,CHN
1.33069,1998,3,CHN
9.91695,1998,4,CHN
13.634,1998,5,CHN
17.8139,1998,6,CHN
19.947,1998,7,CHN
18.803,1998,8,CHN
15.2471,1998,9,CHN
8.81088,1998,10,CHN
0.74716,1998,11,CHN
-4.6898,1998,12,CHN
-6.716,1999,1,CHN
-2.499,1999,2,CHN
0.52734,1999,3,CHN
8.9221,1999,4,CHN
13.5095,1999,5,CHN
17.7583,1999,6,CHN
19.9978,1999,7,CHN
18.6238,1999,8,CHN
14.9613,1999,9,CHN
7.81546,1999,10,CHN
0.33017,1999,11,CHN
-5.5584,1999,12,CHN
-8.7686,2000,1,CHN
-6.1966,2000,2,CHN
1.32536,2000,3,CHN
8.30946,2000,4,CHN
14.593,2000,5,CHN
18.0814,2000,6,CHN
20.5313,2000,7,CHN
18.7915,2000,8,CHN
14.5266,2000,9,CHN
6.97374,2000,10,CHN
-1.4368,2000,11,CHN
-5.6817,2000,12,CHN
-8.1598,2001,1,CHN
-4.5802,2001,2,CHN
1.63008,2001,3,CHN
7.94757,2001,4,CHN
14.0547,2001,5,CHN
18.115,2001,6,CHN
20.515,2001,7,CHN
18.7982,2001,8,CHN
14.5355,2001,9,CHN
8.46243,2001,10,CHN
1.00337,2001,11,CHN
-7.0742,2001,12,CHN
-6.0785,2002,1,CHN
-2.2852,2002,2,CHN
3.04084,2002,3,CHN
8.53329,2002,4,CHN
13.3804,2002,5,CHN
18.1348,2002,6,CHN
20.0729,2002,7,CHN
18.9248,2002,8,CHN
14.0194,2002,9,CHN
7.16225,2002,10,CHN
-0.2716,2002,11,CHN
-6.7963,2002,12,CHN
-7.6071,2003,1,CHN
-3.6323,2003,2,CHN
1.36547,2003,3,CHN
8.34491,2003,4,CHN
13.1551,2003,5,CHN
17.6201,2003,6,CHN
19.3901,2003,7,CHN
18.6399,2003,8,CHN
14.7375,2003,9,CHN
7.84969,2003,10,CHN
-0.063,2003,11,CHN
-5.7456,2003,12,CHN
-7.3648,2004,1,CHN
-3.2815,2004,2,CHN
2.23782,2004,3,CHN
9.60585,2004,4,CHN
13.5313,2004,5,CHN
17.7712,2004,6,CHN
19.7254,2004,7,CHN
18.4952,2004,8,CHN
14.5823,2004,9,CHN
7.47063,2004,10,CHN
0.64097,2004,11,CHN
-5.3925,2004,12,CHN
-7.919,2005,1,CHN
-6.6477,2005,2,CHN
1.38762,2005,3,CHN
8.95801,2005,4,CHN
13.3799,2005,5,CHN
18.447,2005,6,CHN
20.2678,2005,7,CHN
18.6079,2005,8,CHN
15.3916,2005,9,CHN
8.01064,2005,10,CHN
0.98275,2005,11,CHN
-7.3302,2005,12,CHN
-7.6989,2006,1,CHN
-3.9323,2006,2,CHN
1.6329,2006,3,CHN
8.13849,2006,4,CHN
13.8501,2006,5,CHN
17.8624,2006,6,CHN
20.2666,2006,7,CHN
19.717,2006,8,CHN
14.4958,2006,9,CHN
9.14077,2006,10,CHN
1.24201,2006,11,CHN
-5.5869,2006,12,CHN
-6.8452,2007,1,CHN
-1.7646,2007,2,CHN
1.80544,2007,3,CHN
8.7379,2007,4,CHN
14.6874,2007,5,CHN
18.2427,2007,6,CHN
19.8753,2007,7,CHN
19.4638,2007,8,CHN
14.7243,2007,9,CHN
7.77266,2007,10,CHN
0.55399,2007,11,CHN
-4.7944,2007,12,CHN
-9.2915,2008,1,CHN
-6.8207,2008,2,CHN
3.6285,2008,3,CHN
8.90717,2008,4,CHN
14.1682,2008,5,CHN
17.9877,2008,6,CHN
20.0407,2008,7,CHN
18.5727,2008,8,CHN
14.6199,2008,9,CHN
8.36767,2008,10,CHN
0.44534,2008,11,CHN
-5.1393,2008,12,CHN
-7.2947,2009,1,CHN
-2.7656,2009,2,CHN
1.81753,2009,3,CHN
9.59543,2009,4,CHN
13.849,2009,5,CHN
17.7689,2009,6,CHN
19.872,2009,7,CHN
18.7413,2009,8,CHN
14.7346,2009,9,CHN
8.70032,2009,10,CHN
-1.656,2009,11,CHN
-6.3169,2009,12,CHN
-7.267,2010,1,CHN
-4.8713,2010,2,CHN
0.72168,2010,3,CHN
6.56534,2010,4,CHN
13.5868,2010,5,CHN
18.0365,2010,6,CHN
20.6067,2010,7,CHN
19.2537,2010,8,CHN
14.7902,2010,9,CHN
7.73908,2010,10,CHN
0.9928,2010,11,CHN
-6.1938,2010,12,CHN
-10.823,2011,1,CHN
-3.8677,2011,2,CHN
-0.138,2011,3,CHN
8.92701,2011,4,CHN
13.5623,2011,5,CHN
18.2,2011,6,CHN
20.1304,2011,7,CHN
19.3196,2011,8,CHN
14.0646,2011,9,CHN
8.2468,2011,10,CHN
1.25929,2011,11,CHN
-6.5132,2011,12,CHN
-9.8002,2012,1,CHN
-6.0667,2012,2,CHN
0.70142,2012,3,CHN
9.10929,2012,4,CHN
14.4242,2012,5,CHN
17.9611,2012,6,CHN
20.1783,2012,7,CHN
19.0493,2012,8,CHN
14.1805,2012,9,CHN
7.40143,2012,10,CHN
-0.7818,2012,11,CHN
-7.4017,2012,12,CHN
-8.555,2013,1,CHN
-4.8,2013,2,CHN
2.59283,2013,3,CHN
7.90616,2013,4,CHN
14.0814,2013,5,CHN
18.0739,2013,6,CHN
20.1251,2013,7,CHN
19.5821,2013,8,CHN
14.2672,2013,9,CHN
8.29464,2013,10,CHN
0.51315,2013,11,CHN
-5.7559,2013,12,CHN
-6.6398,2014,1,CHN
-5.6126,2014,2,CHN
2.37766,2014,3,CHN
9.26856,2014,4,CHN
10.7351,2014,5,CHN
17.7516,2014,6,CHN
19.8652,2014,7,CHN
18.4369,2014,8,CHN
14.5691,2014,9,CHN
8.41303,2014,10,CHN
0.84542,2014,11,CHN
-6.714,2014,12,CHN
-6.3235,2015,1,CHN
-3.2716,2015,2,CHN
2.58015,2015,3,CHN
8.70064,2015,4,CHN
13.914,2015,5,CHN
17.4817,2015,6,CHN
19.8109,2015,7,CHN
18.8831,2015,8,CHN
14.2961,2015,9,CHN
8.31517,2015,10,CHN
0.67142,2015,11,CHN
-5.239,2015,12,CHN
8.21113,1901,1,CYP
13.85,1901,2,CYP
15.2592,1901,3,CYP
16.3421,1901,4,CYP
17.7713,1901,5,CYP
23.696,1901,6,CYP
26.5693,1901,7,CYP
26.5204,1901,8,CYP
23.9428,1901,9,CYP
20.7136,1901,10,CYP
15.3404,1901,11,CYP
13.5455,1901,12,CYP
9.89384,1902,1,CYP
13.4095,1902,2,CYP
11.9158,1902,3,CYP
15.3662,1902,4,CYP
20.0263,1902,5,CYP
23.6422,1902,6,CYP
26.8289,1902,7,CYP
26.9134,1902,8,CYP
26.4422,1902,9,CYP
21.845,1902,10,CYP
13.5073,1902,11,CYP
9.71988,1902,12,CYP
8.74168,1903,1,CYP
10.0016,1903,2,CYP
11.5544,1903,3,CYP
16.0797,1903,4,CYP
20.231,1903,5,CYP
21.9806,1903,6,CYP
24.8715,1903,7,CYP
25.9376,1903,8,CYP
23.3966,1903,9,CYP
20.0659,1903,10,CYP
14.7048,1903,11,CYP
12.4173,1903,12,CYP
10.6201,1904,1,CYP
12.1482,1904,2,CYP
11.8382,1904,3,CYP
15.1081,1904,4,CYP
18.8895,1904,5,CYP
22.9368,1904,6,CYP
24.7751,1904,7,CYP
26.7541,1904,8,CYP
23.8178,1904,9,CYP
22.0345,1904,10,CYP
14.6906,1904,11,CYP
10.2365,1904,12,CYP
7.32684,1905,1,CYP
8.04429,1905,2,CYP
10.681,1905,3,CYP
16.0443,1905,4,CYP
20.2123,1905,5,CYP
22.7752,1905,6,CYP
26.9995,1905,7,CYP
27.8898,1905,8,CYP
25.9604,1905,9,CYP
21.2765,1905,10,CYP
17.8591,1905,11,CYP
9.88561,1905,12,CYP
9.47356,1906,1,CYP
10.5806,1906,2,CYP
13.1315,1906,3,CYP
15.5884,1906,4,CYP
18.5232,1906,5,CYP
24.3754,1906,6,CYP
26.1864,1906,7,CYP
27.1454,1906,8,CYP
24.1336,1906,9,CYP
20.3075,1906,10,CYP
15.9196,1906,11,CYP
13.1174,1906,12,CYP
8.36177,1907,1,CYP
9.12852,1907,2,CYP
9.96903,1907,3,CYP
14.641,1907,4,CYP
20.5344,1907,5,CYP
22.8036,1907,6,CYP
26.5477,1907,7,CYP
26.3763,1907,8,CYP
22.9615,1907,9,CYP
21.014,1907,10,CYP
13.2798,1907,11,CYP
11.8844,1907,12,CYP
9.14703,1908,1,CYP
10.2842,1908,2,CYP
11.9042,1908,3,CYP
15.0345,1908,4,CYP
20.6539,1908,5,CYP
23.476,1908,6,CYP
25.157,1908,7,CYP
26.1099,1908,8,CYP
23.5146,1908,9,CYP
19.735,1908,10,CYP
13.2514,1908,11,CYP
9.26044,1908,12,CYP
9.0382,1909,1,CYP
9.16265,1909,2,CYP
13.789,1909,3,CYP
14.2868,1909,4,CYP
22.4729,1909,5,CYP
23.6372,1909,6,CYP
27.3978,1909,7,CYP
27.4961,1909,8,CYP
25.0627,1909,9,CYP
20.5445,1909,10,CYP
16.125,1909,11,CYP
13.741,1909,12,CYP
9.6881,1910,1,CYP
11.8927,1910,2,CYP
9.76659,1910,3,CYP
15.9544,1910,4,CYP
18.8034,1910,5,CYP
22.8279,1910,6,CYP
25.9749,1910,7,CYP
26.9819,1910,8,CYP
24.5399,1910,9,CYP
18.9124,1910,10,CYP
15.8629,1910,11,CYP
10.8569,1910,12,CYP
7.95264,1911,1,CYP
6.53204,1911,2,CYP
9.78673,1911,3,CYP
14.7546,1911,4,CYP
19.1189,1911,5,CYP
22.9269,1911,6,CYP
26.0265,1911,7,CYP
26.7254,1911,8,CYP
23.9721,1911,9,CYP
21.3046,1911,10,CYP
16.2194,1911,11,CYP
11.1561,1911,12,CYP
8.40355,1912,1,CYP
11.5488,1912,2,CYP
12.9353,1912,3,CYP
15.5271,1912,4,CYP
18.2366,1912,5,CYP
23.3873,1912,6,CYP
25.3822,1912,7,CYP
26.4944,1912,8,CYP
24.0907,1912,9,CYP
20.45,1912,10,CYP
15.917,1912,11,CYP
11.0543,1912,12,CYP
9.37271,1913,1,CYP
8.91633,1913,2,CYP
12.9729,1913,3,CYP
13.5212,1913,4,CYP
18.8987,1913,5,CYP
22.6643,1913,6,CYP
25.9621,1913,7,CYP
26.4077,1913,8,CYP
25.509,1913,9,CYP
21.324,1913,10,CYP
15.3137,1913,11,CYP
10.5873,1913,12,CYP
10.3378,1914,1,CYP
10.7676,1914,2,CYP
13.863,1914,3,CYP
14.1399,1914,4,CYP
19.9202,1914,5,CYP
23.2364,1914,6,CYP
25.8476,1914,7,CYP
26.6779,1914,8,CYP
24.9644,1914,9,CYP
19.6638,1914,10,CYP
14.116,1914,11,CYP
11.8354,1914,12,CYP
12.4907,1915,1,CYP
11.4113,1915,2,CYP
13.176,1915,3,CYP
15.6756,1915,4,CYP
19.2671,1915,5,CYP
24.1751,1915,6,CYP
27.3916,1915,7,CYP
27.2548,1915,8,CYP
24.9362,1915,9,CYP
21.4708,1915,10,CYP
15.4488,1915,11,CYP
13.3974,1915,12,CYP
9.79155,1916,1,CYP
11.2665,1916,2,CYP
13.8435,1916,3,CYP
16.2332,1916,4,CYP
21.7623,1916,5,CYP
25.9544,1916,6,CYP
28.2759,1916,7,CYP
26.5884,1916,8,CYP
24.6943,1916,9,CYP
20.4014,1916,10,CYP
17.8539,1916,11,CYP
13.5225,1916,12,CYP
11.7637,1917,1,CYP
10.341,1917,2,CYP
14.1556,1917,3,CYP
16.9812,1917,4,CYP
19.3043,1917,5,CYP
23.045,1917,6,CYP
26.35,1917,7,CYP
27.2922,1917,8,CYP
24.8304,1917,9,CYP
20.9898,1917,10,CYP
17.8213,1917,11,CYP
11.1997,1917,12,CYP
10.017,1918,1,CYP
10.2347,1918,2,CYP
12.1145,1918,3,CYP
14.9096,1918,4,CYP
19.4957,1918,5,CYP
23.0517,1918,6,CYP
26.0441,1918,7,CYP
26.5531,1918,8,CYP
25.7187,1918,9,CYP
23.7003,1918,10,CYP
17.4702,1918,11,CYP
11.8063,1918,12,CYP
12.3223,1919,1,CYP
12.1198,1919,2,CYP
14.0526,1919,3,CYP
15.8372,1919,4,CYP
18.1679,1919,5,CYP
22.5158,1919,6,CYP
26.197,1919,7,CYP
26.1202,1919,8,CYP
25.9514,1919,9,CYP
22.9053,1919,10,CYP
17.9193,1919,11,CYP
11.6671,1919,12,CYP
10.7299,1920,1,CYP
8.07368,1920,2,CYP
12.8223,1920,3,CYP
16.4359,1920,4,CYP
20.7761,1920,5,CYP
24.6397,1920,6,CYP
27.2838,1920,7,CYP
27.6962,1920,8,CYP
25.034,1920,9,CYP
19.9436,1920,10,CYP
13.5263,1920,11,CYP
10.1863,1920,12,CYP
10.0303,1921,1,CYP
8.81191,1921,2,CYP
11.0588,1921,3,CYP
14.7536,1921,4,CYP
19.7432,1921,5,CYP
22.5211,1921,6,CYP
26.6616,1921,7,CYP
27.8959,1921,8,CYP
23.4481,1921,9,CYP
19.6102,1921,10,CYP
15.6638,1921,11,CYP
10.4674,1921,12,CYP
9.79758,1922,1,CYP
9.56305,1922,2,CYP
13.9182,1922,3,CYP
15.8507,1922,4,CYP
20.1538,1922,5,CYP
23.3023,1922,6,CYP
27.7558,1922,7,CYP
27.7703,1922,8,CYP
25.5022,1922,9,CYP
22.2019,1922,10,CYP
16.7381,1922,11,CYP
11.1589,1922,12,CYP
10.3986,1923,1,CYP
10.6577,1923,2,CYP
13.3292,1923,3,CYP
15.5672,1923,4,CYP
20.6912,1923,5,CYP
25.4041,1923,6,CYP
26.5085,1923,7,CYP
25.9525,1923,8,CYP
25.7669,1923,9,CYP
21.758,1923,10,CYP
18.8934,1923,11,CYP
13.5832,1923,12,CYP
9.41373,1924,1,CYP
10.422,1924,2,CYP
13.0693,1924,3,CYP
17.1673,1924,4,CYP
19.586,1924,5,CYP
25.0238,1924,6,CYP
27.2791,1924,7,CYP
27.0409,1924,8,CYP
25.8532,1924,9,CYP
18.642,1924,10,CYP
15.1537,1924,11,CYP
11.1163,1924,12,CYP
7.88327,1925,1,CYP
11.3708,1925,2,CYP
15.1745,1925,3,CYP
15.0884,1925,4,CYP
20.3922,1925,5,CYP
22.8126,1925,6,CYP
26.8514,1925,7,CYP
27.2123,1925,8,CYP
25.7467,1925,9,CYP
21.6806,1925,10,CYP
17.5846,1925,11,CYP
13.4533,1925,12,CYP
11.0578,1926,1,CYP
11.0543,1926,2,CYP
12.3919,1926,3,CYP
17.6541,1926,4,CYP
22.1927,1926,5,CYP
26.0577,1926,6,CYP
26.9054,1926,7,CYP
26.0068,1926,8,CYP
23.2131,1926,9,CYP
21.8064,1926,10,CYP
17.9399,1926,11,CYP
13.069,1926,12,CYP
11.1813,1927,1,CYP
7.34841,1927,2,CYP
14.2264,1927,3,CYP
15.6811,1927,4,CYP
22.2139,1927,5,CYP
25.2869,1927,6,CYP
27.5815,1927,7,CYP
27.7686,1927,8,CYP
26.1753,1927,9,CYP
23.558,1927,10,CYP
17.6312,1927,11,CYP
12.6793,1927,12,CYP
10.8177,1928,1,CYP
8.57109,1928,2,CYP
10.5531,1928,3,CYP
19.4352,1928,4,CYP
22.5974,1928,5,CYP
24.8539,1928,6,CYP
28.1091,1928,7,CYP
28.3583,1928,8,CYP
25.7027,1928,9,CYP
19.9069,1928,10,CYP
17.4969,1928,11,CYP
12.2138,1928,12,CYP
8.75666,1929,1,CYP
8.62343,1929,2,CYP
10.541,1929,3,CYP
15.4755,1929,4,CYP
22.5968,1929,5,CYP
24.5286,1929,6,CYP
27.1305,1929,7,CYP
28.3421,1929,8,CYP
24.6765,1929,9,CYP
20.2817,1929,10,CYP
17.7109,1929,11,CYP
11.9116,1929,12,CYP
10.3721,1930,1,CYP
11.157,1930,2,CYP
14.1259,1930,3,CYP
17.2425,1930,4,CYP
20.2155,1930,5,CYP
24.6456,1930,6,CYP
27.4,1930,7,CYP
28.2179,1930,8,CYP
25.4987,1930,9,CYP
20.7305,1930,10,CYP
15.9627,1930,11,CYP
14.0046,1930,12,CYP
11.1045,1931,1,CYP
10.9682,1931,2,CYP
13.3137,1931,3,CYP
16.3499,1931,4,CYP
20.8226,1931,5,CYP
24.7967,1931,6,CYP
27.8515,1931,7,CYP
28.483,1931,8,CYP
26.1122,1931,9,CYP
21.4011,1931,10,CYP
14.4411,1931,11,CYP
11.3149,1931,12,CYP
9.39366,1932,1,CYP
10.1096,1932,2,CYP
12.726,1932,3,CYP
15.4426,1932,4,CYP
19.1014,1932,5,CYP
24.3604,1932,6,CYP
27.4701,1932,7,CYP
28.2793,1932,8,CYP
25.5719,1932,9,CYP
23.9927,1932,10,CYP
16.3403,1932,11,CYP
11.0049,1932,12,CYP
9.02607,1933,1,CYP
11.216,1933,2,CYP
11.976,1933,3,CYP
13.8521,1933,4,CYP
19.297,1933,5,CYP
23.3126,1933,6,CYP
25.8663,1933,7,CYP
26.125,1933,8,CYP
23.0038,1933,9,CYP
19.7489,1933,10,CYP
18.5594,1933,11,CYP
11.4819,1933,12,CYP
9.73466,1934,1,CYP
8.62644,1934,2,CYP
14.1968,1934,3,CYP
17.6705,1934,4,CYP
20.9954,1934,5,CYP
24.5384,1934,6,CYP
27.6237,1934,7,CYP
27.423,1934,8,CYP
24.2851,1934,9,CYP
20.7224,1934,10,CYP
17.2212,1934,11,CYP
11.9318,1934,12,CYP
10.646,1935,1,CYP
10.9974,1935,2,CYP
13.2003,1935,3,CYP
16.4893,1935,4,CYP
23.0391,1935,5,CYP
26.1021,1935,6,CYP
26.4945,1935,7,CYP
27.2636,1935,8,CYP
24.8636,1935,9,CYP
21.2008,1935,10,CYP
14.2863,1935,11,CYP
13.2704,1935,12,CYP
11.8807,1936,1,CYP
11.0783,1936,2,CYP
13.5485,1936,3,CYP
17.3008,1936,4,CYP
20.0872,1936,5,CYP
22.9902,1936,6,CYP
27.0211,1936,7,CYP
27.0971,1936,8,CYP
23.7986,1936,9,CYP
22.1579,1936,10,CYP
16.5484,1936,11,CYP
9.58672,1936,12,CYP
7.71991,1937,1,CYP
12.0319,1937,2,CYP
14.6566,1937,3,CYP
17.5164,1937,4,CYP
20.2592,1937,5,CYP
24.5976,1937,6,CYP
26.7104,1937,7,CYP
26.6574,1937,8,CYP
25.3398,1937,9,CYP
21.7226,1937,10,CYP
17.4075,1937,11,CYP
13.712,1937,12,CYP
10.0906,1938,1,CYP
9.41057,1938,2,CYP
10.8047,1938,3,CYP
16.7355,1938,4,CYP
20.461,1938,5,CYP
25.1809,1938,6,CYP
28.2577,1938,7,CYP
28.0304,1938,8,CYP
24.5526,1938,9,CYP
21.1831,1938,10,CYP
15.2649,1938,11,CYP
12.7381,1938,12,CYP
11.3124,1939,1,CYP
10.7617,1939,2,CYP
12.3652,1939,3,CYP
17.9036,1939,4,CYP
22.7495,1939,5,CYP
23.7089,1939,6,CYP
28.0746,1939,7,CYP
27.3405,1939,8,CYP
25.8506,1939,9,CYP
23.4586,1939,10,CYP
15.8314,1939,11,CYP
13.2865,1939,12,CYP
10.3185,1940,1,CYP
12.555,1940,2,CYP
12.7903,1940,3,CYP
17.308,1940,4,CYP
20.2036,1940,5,CYP
24.581,1940,6,CYP
27.0099,1940,7,CYP
26.3236,1940,8,CYP
24.7497,1940,9,CYP
22.3702,1940,10,CYP
16.6954,1940,11,CYP
12.8063,1940,12,CYP
12.0318,1941,1,CYP
13.7868,1941,2,CYP
13.1831,1941,3,CYP
17.9157,1941,4,CYP
22.6873,1941,5,CYP
24.4708,1941,6,CYP
27.4459,1941,7,CYP
27.749,1941,8,CYP
23.9237,1941,9,CYP
19.7222,1941,10,CYP
17.1145,1941,11,CYP
9.80969,1941,12,CYP
8.83508,1942,1,CYP
11.8127,1942,2,CYP
13.5261,1942,3,CYP
17.8575,1942,4,CYP
21.9859,1942,5,CYP
26.4169,1942,6,CYP
27.5576,1942,7,CYP
26.6838,1942,8,CYP
24.5823,1942,9,CYP
20.6374,1942,10,CYP
16.2318,1942,11,CYP
12.0649,1942,12,CYP
9.44152,1943,1,CYP
9.81281,1943,2,CYP
10.6014,1943,3,CYP
15.0706,1943,4,CYP
20.0982,1943,5,CYP
23.1154,1943,6,CYP
26.7945,1943,7,CYP
27.6165,1943,8,CYP
26.335,1943,9,CYP
22.8337,1943,10,CYP
18.8625,1943,11,CYP
13.571,1943,12,CYP
9.17243,1944,1,CYP
11.1844,1944,2,CYP
13.1709,1944,3,CYP
17.6821,1944,4,CYP
19.8055,1944,5,CYP
24.9227,1944,6,CYP
26.8394,1944,7,CYP
26.8117,1944,8,CYP
25.2272,1944,9,CYP
21.5239,1944,10,CYP
15.6329,1944,11,CYP
11.9054,1944,12,CYP
10.0631,1945,1,CYP
8.86057,1945,2,CYP
10.491,1945,3,CYP
15.3355,1945,4,CYP
22.8847,1945,5,CYP
24.5962,1945,6,CYP
28.0781,1945,7,CYP
28.4324,1945,8,CYP
25.36,1945,9,CYP
19.8655,1945,10,CYP
16.581,1945,11,CYP
11.6258,1945,12,CYP
10.3029,1946,1,CYP
10.2895,1946,2,CYP
12.2517,1946,3,CYP
17.4692,1946,4,CYP
20.544,1946,5,CYP
25.1453,1946,6,CYP
27.7662,1946,7,CYP
28.4292,1946,8,CYP
26.669,1946,9,CYP
20.3832,1946,10,CYP
19.0432,1946,11,CYP
13.0351,1946,12,CYP
10.2947,1947,1,CYP
12.4198,1947,2,CYP
15.833,1947,3,CYP
18.4468,1947,4,CYP
22.3003,1947,5,CYP
24.4158,1947,6,CYP
27.9396,1947,7,CYP
28.385,1947,8,CYP
24.6748,1947,9,CYP
20.8394,1947,10,CYP
16.5922,1947,11,CYP
13.852,1947,12,CYP
12.756,1948,1,CYP
10.9805,1948,2,CYP
10.167,1948,3,CYP
15.3654,1948,4,CYP
20.892,1948,5,CYP
23.1786,1948,6,CYP
26.7061,1948,7,CYP
26.8568,1948,8,CYP
24.4833,1948,9,CYP
20.7976,1948,10,CYP
15.4071,1948,11,CYP
9.38052,1948,12,CYP
9.48759,1949,1,CYP
8.50054,1949,2,CYP
11.2753,1949,3,CYP
13.972,1949,4,CYP
22.1257,1949,5,CYP
24.5312,1949,6,CYP
26.5352,1949,7,CYP
26.8176,1949,8,CYP
23.0603,1949,9,CYP
20.9694,1949,10,CYP
18.4627,1949,11,CYP
12.6774,1949,12,CYP
8.192,1950,1,CYP
9.63514,1950,2,CYP
12.4001,1950,3,CYP
18.2048,1950,4,CYP
20.3365,1950,5,CYP
24.5813,1950,6,CYP
28.1362,1950,7,CYP
27.589,1950,8,CYP
24.0157,1950,9,CYP
20.1825,1950,10,CYP
15.9904,1950,11,CYP
13.9789,1950,12,CYP
11.4684,1951,1,CYP
12.0803,1951,2,CYP
14.4719,1951,3,CYP
17.442,1951,4,CYP
21.3292,1951,5,CYP
24.8484,1951,6,CYP
26.9819,1951,7,CYP
28.104,1951,8,CYP
24.1422,1951,9,CYP
